Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Asistente de voz (product.metafields.custom.asistente_de_voz),Característica 1 (product.metafields.custom.caracteristica_1),Característica 2 (product.metafields.custom.caracteristica_2),Característica 3 (product.metafields.custom.caracteristica_3),Característica 4 (product.metafields.custom.caracteristica_4),Característica 5 (product.metafields.custom.caracteristica_5),Característica 6 (product.metafields.custom.caracteristica_6),Color (product.metafields.custom.color),Comodidad (product.metafields.custom.comodidad),Conectividad (product.metafields.custom.conectividad),Contenido de la caja (product.metafields.custom.contenido_de_la_caja),Dimensiones del producto (product.metafields.custom.dimensiones_del_producto),Display (product.metafields.custom.display),Formas de audio compatibles (product.metafields.custom.formas_de_audio_compatibles),Garantía limitada por defecto de fábrica (product.metafields.custom.garantia_limitada_por_defecto_de_fabrica),Parlantes (product.metafields.custom.parlantes),Potencia (product.metafields.custom.potencia),Sistema de sonido (product.metafields.custom.sistema_de_sonido),Sonido (product.metafields.custom.sonido),Título característica 1 (product.metafields.custom.titulo_caracteristica_1),Título característica 2 (product.metafields.custom.titulo_caracteristica_2),Título característica 3 (product.metafields.custom.titulo_caracteristica_3),Título característica 4 (product.metafields.custom.titulo_caracteristica_4),Título característica 5 (product.metafields.custom.titulo_caracteristica_5),Título característica 6 (product.metafields.custom.titulo_caracteristica_6),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Número de calificaciones del producto (product.metafields.reviews.rating_count),Canal de salida de audio (product.metafields.shopify.audio-output-channel),Uso del audio (product.metafields.shopify.audio-purpose),Color (product.metafields.shopify.color-pattern),Tecnología de conectividad (product.metafields.shopify.connectivity-technology),Interfaz del dispositivo (product.metafields.shopify.device-interface),Tipo de montura (product.metafields.shopify.mounting-type),Fuente de alimentación (product.metafields.shopify.power-source),Diseño de altavoces (product.metafields.shopify.speaker-design),Características del altavoz (product.metafields.shopify.speaker-features),Tecnología de altavoces (product.metafields.shopify.speaker-technology),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Mexico,Price / Mexico,Compare At Price / Mexico,Status
audifonos-philips-supraaurales-bluetooth-ligeros-y-plegables,Philips Audífonos Bluetooth Supraaurales Ligeros y Plegables - TAH2209BK/00,"Estos auriculares inalámbricos sobre la oreja son el compañero perfecto para todos los días. Son muy cómodos y se ven increíbles. Disfrutará de un sonido excelente, graves dinámicos para tonos graves más profundos, incluso en volúmenes bajos, y puede activar una configuración de retraso bajo para contenido de video.<br><ul>
<br><li>Auricular liviano supraural</li>
<br><li>Sonido natural. Graves dinámicos</li>
<br><li>Hasta 25 horas de tiempo de reproducción</li>
<br><li>Llamadas claras</li>
<br>
</ul>",Philips Audio,Sin categoría,"",audífonos; Phiips audio; Philips; 2000 Series: Supraural,true,Title,Default Title,,,,,,,,TAH2209BK/00,1000.0,shopify,deny,manual,459.00,649.00,true,false,,,,,'840063205550,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/537a99c4-a8b7-4b93-8efb-0d7a51770247.jpg?v=1769120795,1,jpg_1500x1500_68364726,false,,,,,,,,,,,,,,"Compatible con asistente de voz: Siri de Apple, Asistente de Google","Estos auriculares supraurales están preparados para ofrecerle comodidad diaria. La banda de sujeción acolchada es tan liviana que apenas la sentirá, y los suaves cascos se pueden mover hasta que encajen en una posición en la que se sienta cómodo. Las almohadillas son de espuma viscoelástica: cuanto más los use, más los amará.","Obtendrá un sonido claro con los conectores de 32 mm y un aislamiento del sonido pasivo aceptable del ajuste supraural. Si le gusta disfrutar de unos buenos bajos, active los graves dinámicos a través del botón multifunción y podrá disfrutar de toda la potencia de sus canciones favoritas incluso si escucha música en silencio.","Con hasta 25 horas de tiempo de reproducción, estos auriculares inalámbricos lo acompañarán en muchas listas de reproducción. Se recargan por completo en solo 2 horas mediante USB-C, y una carga rápida de 15 minutos le dará energía suficiente para seguir reproduciendo música durante otra hora.","¡Llévelos con usted! Con sus elegantes combinaciones de colores mate y su diseño plegable, no hay lugar a donde no pueda ir con estos auriculares inalámbricos supraurales. Los cascos se pliegan por completo y giran hacia adentro, por lo que son fáciles de guardar en el bolsillo o en el bolso.",Su voz se escuchará de forma clara cuando esté en una llamada. Un micrófono exclusivo capta el sonido de su voz mientras que un algoritmo de reducción de ruido silencia algunos de los ruidos de fondo del mundo que lo rodea.,La conectividad Bluetooth avanzada le ofrece una conexión más estable para una transmisión sin problemas y puede conectarse a dos dispositivos Bluetooth (iOS o Android) al mismo tiempo. Disfrute de su lista de reproducción o escuche su podcast favorito sin interrupciones molestas en el sonido.,Negro,Tipo de controles: Botón,"Versión de Bluetooth: 5.4
Rango máximo: Hasta 10 m
Conexión multipunto","Auriculares inalámbricos supraurales
Guía de inicio rápido
Cable de carga: Cable USB-C, 200 mm",Alto: 18.5cm x Ancho: 16cm x Prof: 4cm; Peso: 0.141kg,,,12 meses,,"Tiempo de carga: 2 hora(s)
Tiempo de carga rápido: 15 mins for 1 hr
Tiempo de reproducción de música: 25 horas",Sistema acústico: Cerrado,"Sistema acústico: Cerrado
Diámetro del altavoz: 32 mm
Tipo de controlador: Dinámico
Impedancia: 32 Ohm.
Sensibilidad: 113 dB (1 KHz, 1 mW)
Rango de frecuencia: 20 - 20 000 Hz
Entrada de alimentación máxima: 10 mW",Tan ligero y cómodo que puede usarlos durante horas,Sonido claro incluso a bajo volumen con graves dinámicos, Hasta 25 horas de tiempo de reproducción. Carga USB-C,Diseño compacto plegable hermosamente portátil,Llamadas claras. Escucharán lo que dice,Conexión Bluetooth multipunto sólida,,,,,,,,,,,,,,kg,,,true,,,active
audifonos-philips-supraaurales-bluetooth-ligeros-y-plegables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/d6691c57-657a-4ea9-b7db-223283016c56.jpg?v=1769120795,2,jpg_1500x1500_68364724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-supraaurales-bluetooth-ligeros-y-plegables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/f29bd6be-d0fd-4006-99be-863fb20f507e.jpg?v=1769120795,3,jpg_1500x1500_68364721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-supraaurales-bluetooth-ligeros-y-plegables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/04eefe3d-688a-44c9-9d47-d42cd9c95eab.jpg?v=1769120794,4,jpg_1500x1500_68364725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-supraaurales-bluetooth-ligeros-y-plegables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/89a42492-64c9-4298-9022-a2e0de2515cd.jpg?v=1769120795,5,jpg_1500x1500_68364720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-supraaurales-bluetooth-ligeros-y-plegables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/6d3f5f11-1d51-48fe-bead-bc55d2c9b3e3.jpg?v=1769120795,6,jpg_1500x1500_68364722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-supraaurales-bluetooth-ligeros-y-plegables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/9ee93c88-999a-43d7-8931-5743a3b329c6.jpg?v=1769120795,7,jpg_1500x1500_68364723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-supraaurales-bluetooth-ligeros-y-plegables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/684e8c44-72bb-4f7d-ac8a-be9679dfb87b.jpg?v=1769120795,8,jpg_1500x1500_68364719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-supraaurales-bluetooth-ligeros-y-plegables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/e071b7f3-c595-44e3-99df-3138db727e86.jpg?v=1769120795,9,jpg_1500x1500_68364718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-inalambricos-philips-azul-seguro-85db-y-luz-led-para-ninos,Philips Audífonos Inalámbricos para Niños con Volumen Seguro y Luz LED - Azul TAK4200BL/37,"Audífonos inalámbricos para niños seguros y divertidos, con luces LED coloridas y función de audio compartido para disfrutar juntos. Incorporan límite de volumen para proteger la audición y un modo especial de viaje que permite escuchar con claridad en entornos ruidosos. Su diseño supraural es cómodo, resistente y plegable, ideal para el uso diario. Ofrecen sonido cálido y natural, llamadas claras y batería de larga duración.<br><ul>
<br><li>Auriculares con cable supraurales</li>
<br><li>Volumen limitado a 85 dB</li>
<br><li>Personalizables. Uso compartido de audio</li>
<br><li>Duraderos y plegables</li>
<br>
</ul>",Philips Audio,Sin categoría,"","audífonos; Phiips audio; Philips; Audífonos Kids; 4000 series, KIDS",true,Title,Default Title,,,,,,,,TAK4200BL/37,1000.0,shopify,deny,manual,559.00,799.00,true,false,,,,,'840063206588,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/0e286f7e-1040-4543-8751-f0db80802f1f.jpg?v=1773437199,1,jpg_1500x1500_69674717,false,,,,,,,,,,,,,,Micrófono para llamadas: 1 mic,"Diseñados especialmente para ser muy seguros para los oídos de los pequeños, estos auriculares tienen un límite de 75 dB para escuchar en el hogar o mientras estudian. Para su uso en entornos más ruidosos fuera del hogar, los padres pueden utilizar la aplicación Philips Headphones para establecer un límite de volumen de 85 dB en el modo de viaje*.","Los botones de control redondos y grandes en la parte inferior de los cascos permiten que los niños utilicen los auriculares de forma sencilla, mientras que los cascos más pequeños con almohadillas suaves los hacen cómodos de usar. La banda de sujeción acolchada se ajusta fácilmente para brindar un ajuste perfecto y cuenta con puntos en la parte posterior para ayudar a los niños a saber de qué manera colocarse los auriculares.",Las luces LED coloridas en los cascos se combinan con el diseño de varios colores de estos auriculares para que se destaquen de la forma correcta. Las luces LED se pueden configurar para que brillen con diferentes colores: excelente para los niños que desean expresar su propio estilo.,"Si los amigos de su hijo también tienen un par de auriculares Philips K4200, pueden crear una conexión inalámbrica en cadena entre los auriculares y escuchar el mismo audio. Se debe conectar un par de auriculares al dispositivo inteligente que quieren escuchar y, luego, ambos amigos deben presionar el botón multifunción cuatro veces para entrar al modo de uso compartido de audio.","Nuestra aplicación complementaria se puede utilizar para establecer límites de tiempo de reproducción, de modo que los niños no escuchen contenido por demasiado tiempo. También puede usar la aplicación para cambiar la configuración predeterminada de estos auriculares, en la que el volumen está limitado a 75 dB, a un modo de viaje que limita el volumen a 85 dB.","Desde la diversión del fin de semana hasta las tareas, estos auriculares siguen el ritmo de la vida con hasta 45 horas de tiempo de reproducción con una carga completa (que tarda 2 horas con el cable USB-C incluido). Un botón de BT dedicado en los auriculares facilita que los niños realicen el emparejamiento con sus dispositivos y la conectividad de varios puntos les permite conectarse a más de un dispositivo a la vez.",Azul,"Control de volumen
Compatibilidad con la aplicación Philips Headphones
Tipo de controles: Botón
Limitación de volumen (85 dB máx.)","Versión de Bluetooth: 5.4
Perfiles de Bluetooth: A2DP, AVRCP, HFP
Rango máximo: Hasta 10 m
Conexión multipunto","Audífonos inalámbricos
Guía de inicio rápido
Cable de carga: Cable USB-C, 200 mm",Alto: 18cm x Ancho: 16cm x Prof: 4cm; Peso: 0.129kg,,Compatibilidad con la aplicación Philips Headphones,12 meses,,"Tiempo de reproducción de música: 45 hora(s)
Tiempo de conversación: 19 horas
Tiempo de carga: 2 hora(s)",Sistema acústico: Cerrado,"Sistema acústico: Cerrado
Rango de frecuencia: 20 - 20 000 Hz
Diámetro del altavoz: 32 mm
Impedancia: 32 Ohm.
Entrada de alimentación máxima: 20 mW
Sensibilidad: 112 dB (1 kHz)
Tipo de controlador: Dinámico",Volumen limitado a 85 dB*,Comodidad para los niños,Luces LED,Uso compartido de audio inalámbrico,Aplicación para auriculares Philips,Hasta 45 horas de tiempo de reproducción,,,,,,,,,,,,,,kg,,,true,,,active
audifonos-inalambricos-philips-azul-seguro-85db-y-luz-led-para-ninos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/c8a4f47c-cf62-421c-8718-0a2fc57ca9f9.jpg?v=1773437199,2,jpg_1500x1500_69674715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-inalambricos-philips-azul-seguro-85db-y-luz-led-para-ninos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/978221dd-ed00-4c7e-ae7d-66e133492f8d.jpg?v=1773437198,3,jpg_1500x1500_69674714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-inalambricos-philips-azul-seguro-85db-y-luz-led-para-ninos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/34d18aca-d877-4150-9d10-dbd710b6dc3e.jpg?v=1773437198,4,jpg_1500x1500_69674716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-inalambricos-philips-azul-seguro-85db-y-luz-led-para-ninos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/b346303b-4bbe-49f3-9a1f-ffaa7ee7933f.jpg?v=1773437198,5,jpg_1500x1500_69674713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-inalambricos-philips-azul-seguro-85db-y-luz-led-para-ninos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/38421aff-23f5-4849-97f5-eaa5fedd3105.jpg?v=1773437199,6,jpg_1500x1500_69674712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-inalambricos-philips-rosa-seguro-85db-y-luz-led-para-ninos,Philips Audífonos Inalámbricos para Niños con Volumen Seguro y Luz LED - Rosa TAK4200PK/37,"Audífonos inalámbricos para niños seguros y divertidos, con luces LED coloridas y función de audio compartido para disfrutar juntos. Incorporan límite de volumen para proteger la audición y un modo especial de viaje que permite escuchar con claridad en entornos ruidosos. Su diseño supraural es cómodo, resistente y plegable, ideal para el uso diario. Ofrecen sonido cálido y natural, llamadas claras y batería de larga duración.<br><ul>
<br><li>Auriculares con cable supraurales</li>
<br><li>Volumen limitado a 85 dB</li>
<br><li>Personalizables. Uso compartido de audio</li>
<br><li>Duraderos y plegables</li>
<br>
</ul>",Philips Audio,Sin categoría,"","audífonos; Phiips audio; Philips; Audífonos Kids; 4000 series, KIDS",true,Title,Default Title,,,,,,,,TAK4200PK/37,1000.0,shopify,deny,manual,559.00,799.00,true,false,,,,,'840063206595,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/370ba78a-30de-4b18-a4ee-5139ad1e3483.jpg?v=1773427004,1,jpg_1500x1500_69674645,false,,,,,,,,,,,,,,Micrófono para llamadas: 1 mic,"Diseñados especialmente para ser muy seguros para los oídos de los pequeños, estos auriculares tienen un límite de 75 dB para escuchar en el hogar o mientras estudian. Para su uso en entornos más ruidosos fuera del hogar, los padres pueden utilizar la aplicación Philips Headphones para establecer un límite de volumen de 85 dB en el modo de viaje*.","Los botones de control redondos y grandes en la parte inferior de los cascos permiten que los niños utilicen los auriculares de forma sencilla, mientras que los cascos más pequeños con almohadillas suaves los hacen cómodos de usar. La banda de sujeción acolchada se ajusta fácilmente para brindar un ajuste perfecto y cuenta con puntos en la parte posterior para ayudar a los niños a saber de qué manera colocarse los auriculares.",Las luces LED coloridas en los cascos se combinan con el diseño de varios colores de estos auriculares para que se destaquen de la forma correcta. Las luces LED se pueden configurar para que brillen con diferentes colores: excelente para los niños que desean expresar su propio estilo.,"Si los amigos de su hijo también tienen un par de auriculares Philips K4200, pueden crear una conexión inalámbrica en cadena entre los auriculares y escuchar el mismo audio. Se debe conectar un par de auriculares al dispositivo inteligente que quieren escuchar y, luego, ambos amigos deben presionar el botón multifunción cuatro veces para entrar al modo de uso compartido de audio.","Fabricados con materiales duraderos y no tóxicos, estos auriculares están diseñados para resistir la intensidad del uso diario de los niños. Cuando no están en uso, se pueden plegar para guardarlos fácilmente en un cajón. También, puede plegarlos por completo hacia adentro, lo que crea un paquete compacto que cabe fácilmente en los bolsillos y bolsos.","Desde la diversión del fin de semana hasta las tareas, estos auriculares siguen el ritmo de la vida con hasta 45 horas de tiempo de reproducción con una carga completa (que tarda 2 horas con el cable USB-C incluido). Un botón de BT dedicado en los auriculares facilita que los niños realicen el emparejamiento con sus dispositivos y la conectividad de varios puntos les permite conectarse a más de un dispositivo a la vez.",Rosa,"Control de volumen
Compatibilidad con la aplicación Philips Headphones
Tipo de controles: Botón
Limitación de volumen (85 dB máx.)","Versión de Bluetooth: 5.4
Perfiles de Bluetooth: A2DP, AVRCP, HFP
Rango máximo: Hasta 10 m","Audífonos inalámbricos supraurales
Guía de inicio rápido
Cable de carga: Cable USB-C, 200 mm",Alto: 18cm x Ancho: 16cm x Prof: 4cm; 0.129kg,,Compatibilidad con la aplicación Philips Headphones,12 meses,,"Tiempo de reproducción de música: 45 hora(s)
Tiempo de conversación: 19 horas
Tiempo de carga: 2 hora(s)",Estilo de uso: Supraurales,"Sistema acústico: Cerrado
Rango de frecuencia: 20 - 20 000 Hz
Diámetro del altavoz: 32 mm
Impedancia: 32 Ohm.
Entrada de alimentación máxima: 20 mW
Sensibilidad: 112 dB (1 kHz)
Tipo de controlador: Dinámico",Volumen limitado a 85 dB*,Comodidad para los niños,Luces LED,Uso compartido de audio inalámbrico,"Resistentes, duraderos y plegables",Hasta 45 horas de tiempo de reproducción,,,,,,,,,,,,,,kg,,,true,,,active
audifonos-inalambricos-philips-rosa-seguro-85db-y-luz-led-para-ninos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/443d4d94-2495-48ac-be35-5365ac0502ab.jpg?v=1773427004,2,jpg_1500x1500_69674644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-inalambricos-philips-rosa-seguro-85db-y-luz-led-para-ninos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/8bdf8c3d-88c6-4d50-bc90-f4d1ef364030.jpg?v=1773427004,3,jpg_1500x1500_69674643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-inalambricos-philips-rosa-seguro-85db-y-luz-led-para-ninos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/20ce4975-1d90-4d37-9704-f37d17fe8df8.jpg?v=1773427004,4,jpg_1500x1500_69674642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-inalambricos-philips-rosa-seguro-85db-y-luz-led-para-ninos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/d7bcadf3-9238-48f2-bfb8-e69cbc86501f.jpg?v=1773427004,5,jpg_1500x1500_69674641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-inalambricos-philips-rosa-seguro-85db-y-luz-led-para-ninos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/833aa558-9cb2-4ad4-8c23-7c99da8933b8.jpg?v=1773427004,6,jpg_1500x1500_69674640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-inalambricos-philips-65-horas-bateria-y-bajos-potentes,Philips Audífonos Inalámbricos con Bajos Potentes y 65 h de Batería - TAH5209BK/00,"Ponte estos auriculares supraaurales inalámbricos y disfrutarás de una verdadera comodidad mientras escuchas. Obtendrás un sonido rico con graves profundos incluso a volúmenes bajos y hasta 65 horas de reproducción. Además, se pliegan fácilmente para un almacenamiento compacto sobre la marcha.<br><ul>
<br><li>Auriculares supraaurales ligeros</li>
<br><li>Sonido natural y graves dinámicos</li>
<br><li>Hasta 65 horas de reproducción</li>
<br><li>Llamadas nítidas</li>
<br>
</ul>",Philips,Sin categoría,"",audífonos; Phiips audio; Philips; 5000 series; Auriculares inalámbicos,true,Title,Default Title,,,,,,,,TAH5209BK/00,412.0,shopify,deny,manual,629.00,899.00,true,false,,,,,'840063203624,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/3cd7124f-4f65-46d3-a108-ddf8d6fe57b8.jpg?v=1769120799,1,jpg_1500x1500_68358684,false,,,,,,,,,,,,,,"Compatibilidad con asistente de voz: Siri de Apple, Asistente de Google","Los controladores de 40 mm ofrecen un sonido excelente y un aislamiento del ruido pasivo decente gracias al ajuste supraaural. Si te gusta una buena línea de graves, activa los bajos dinámicos a través de la aplicación Philips Headphones para disfrutar de toda la potencia de tus canciones favoritas incluso si escuchas en silencio.","Con hasta 65 horas de reproducción, estos auriculares inalámbricos te acompañarán a través de numerosas listas de reproducción. Se recargan completamente en tan solo 2 horas mediante USB-C y una carga rápida de 5 minutos te proporcionará suficiente energía para seguir reproduciendo música durante 3 horas más.","¡Llévatelos contigo! Con sus elegantes combinaciones de colores mate y su diseño plegable, no podrás ir a ningún lugar sin estos auriculares inalámbricos supraaurales. Los cascos se pliegan y giran hacia dentro para guardarlos fácilmente en el bolsillo o el bolso.","Estos auriculares supraaurales están preparados para ofrecer comodidad en el día a día. La banda de sujeción acolchada es tan ligera que apenas la notarás y las suaves almohadillas se pueden inclinar para ajustarlas a la perfección. Cada auricular está acolchado con espuma viscoelástica: cuanto más los lleves, más te gustarán.","La conexión Bluetooth avanzada te ofrece una conexión más estable para una transmisión perfecta, y puedes conectarte a dos dispositivos Bluetooth (iOS o Android) al mismo tiempo. Disfruta de una lista de reproducción o escucha tu podcast favorito sin interrupciones y sin molestos saltos de sonido.",Tu voz se transmitirá con claridad en las llamadas. Un micrófono dedicado capta el sonido de tu voz mientras un algoritmo de reducción de ruido silencia parte del ruido de fondo del entorno que te rodea,Negro,"Control de volumen
Compatibilidad con la aplicación Philips Headphones
Tipo de controles: Botón","Versión de Bluetooth: 5.3
Perfiles Bluetooth: HFP, A2DP, AVRCP
Alcance máximo: Hasta 10 m
Conexión multipunto","Audífonos de diadema
Guía de inicio rápido
Cable de carga: Cable USB-C, 200 mm",Alto: 20cm x Ancho: 18.5cm x Profundidad: 5.5cm; Peso 0.202kg,,Compatibilidad con asistente de voz,12 meses,,"Tiempo de reproducción de música: 65 hora(s)
Tiempo de carga: 2 hora(s)
Rápido tiempo de carga: 5 mins for 3 hr",,"Sistema acústico: Cerrado
Rango de frecuencia: 20 - 20 000 Hz
Resistencia: 32 ohmios
Entrada de alimentación máxima: 20 mW
Sensibilidad: 92 dB (1000 Hz, -10 dBFS)
Diámetro del altavoz: 40 mm
Tipo de altavoz: Dinámico",Sonido excelente incluso a bajo volumen con los graves dinámicos,Hasta 65 horas de reproducción con carga rápida, Atractivo diseño plegable y compacto,Tan ligeros y cómodos que podrás llevarlos durante horas,Conexión Bluetooth multipunto sólida,Llamadas nítidas. Te escucharán con claridad,,,,,,,,,,,,,,kg,,,true,,,active
audifonos-inalambricos-philips-65-horas-bateria-y-bajos-potentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/04daf695-9152-4a45-924a-593a3e681705.jpg?v=1769120798,2,jpg_1500x1500_68358689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-inalambricos-philips-65-horas-bateria-y-bajos-potentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/8e44b626-77a2-4041-83be-6b5a73a8b7c4.jpg?v=1769120798,3,jpg_1500x1500_68358690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-inalambricos-philips-65-horas-bateria-y-bajos-potentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/97f3dd96-23b2-45bd-b4b6-9b2cf96762cb.jpg?v=1769120799,4,jpg_1500x1500_68358691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
